attributes.Good For.latenight,attributes.Parking.lot,business_id,categories,name,attributes.Price Range,review_count,state,full_address,city,stars,latitude,longitude,neighborhoods
FALSE,TRUE,sS5EmR4ZG_6YG87dNp8yxw,"['Bars', 'Pubs', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants']",PT's,2,39,NV,"61 W Horizon Ridge Pkwy
Henderson, NV 89012",Henderson,3,36.0128199,-114.99373,[]
FALSE,TRUE,ss5gVggeSmAgMUeL65UvYw,"['Bars', 'Breakfast & Brunch', 'Wine Bars', 'Nightlife', 'Italian', 'Restaurants']",Postino East,2,670,AZ,"302 N Gilbert Rd
Gilbert, AZ 85234",Gilbert,4.5,33.3551422,-111.789959,[]
FALSE,FALSE,SS71Gd4hycY7zcWVXPDz0g,"['Food', 'Vietnamese', 'Restaurants']",Valley Vietnamese food,1,27,AZ,"4568 East cactus Road
Phoenix, AZ 85032",Phoenix,4.5,33.6024257,-111.9838247,[]
FALSE,TRUE,s-SBFtf4ONTuLofxgp2_gw,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']",Applebee's,2,62,NV,"4605 W Charleston Blvd
Westside
Las Vegas, NV 89102",Las Vegas,2.5,36.1586034,-115.2036871,['Westside']
FALSE,FALSE,SSbId_gHGjtXWnObc_S0nw,"['Seafood', 'Restaurants']",Oyster Bay Seafood,2,167,NV,"3663 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,3,36.1107323,-115.1722365,['The Strip']
FALSE,,SsDTSFF-AuOMQ9GphzQ6hg,"['American (Traditional)', 'Restaurants']",Bistro 24,3,8,NV,"3570 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,2.5,36.1171675,-115.177901,['The Strip']
FALSE,FALSE,sSdYeoKTp2DxipyDDcRWkQ,"['Food', 'Tea Rooms', 'Cafes', 'Restaurants']",Hestia,1,8,QC,"2325 Rue Guy
Ville-Marie
montreal, QC H3H 2L9",montreal,4.5,45.4964763,-73.5811043,['Ville-Marie']
FALSE,,sseF4cNYvdAF1Zb4UVyjRA,"['Mexican', 'Restaurants']",Tacos Los Toritos,1,10,NV,"2333 Bonanza Rd
Las Vegas, NV 89101",Las Vegas,4,36.1739975,-115.1184849,[]
FALSE,TRUE,ssFKPSAKvwqP4jBQILO67w,"['Hawaiian', 'Japanese', 'Barbeque', 'Restaurants']",Lava Grill,1,94,NV,"3650 E Flamingo Rd
Eastside
Las Vegas, NV 89121",Las Vegas,4,36.1158445,-115.0954464,['Eastside']
FALSE,FALSE,SsGNAc9U-aKPZccnaDtFkA,"['Steakhouses', 'American (New)', 'Restaurants']",Meat & Potatoes,3,1175,PA,"649 Penn Ave
Downtown
Pittsburgh, PA 15222",Pittsburgh,4,40.44314459,-80.00110379,['Downtown']
,FALSE,SshagXQcnRnKZ1L0G5zNXQ,"['Sushi Bars', 'Japanese', 'Restaurants']",Cherry Sushi & Grill,2,16,SC,"526 Mercantile Pl
Ste 101
Fort Mill, SC 29715",Fort Mill,2.5,35.0571301,-80.9344997,[]
FALSE,FALSE,SSIcIrmS7oM2ViY40MhP2g,"['Seafood', 'Restaurants']",The Shore,3,20,EDH,"3 Shore
Leith
Edinburgh EH6 6QW",Edinburgh,4.5,55.97743428,-3.168975865,['Leith']
FALSE,FALSE,SSJhjI4sunPL7-FwGdRGsQ,"['Restaurants', 'Italian']",Le Saint Jacques,,5,QC,"6001 De Jumonville
Mercier-Hochelaga-Maisonneuve
montreal, QC H1M 1R5",montreal,4.5,45.57810536,-73.5500176,['Mercier-Hochelaga-Maisonneuve']
FALSE,TRUE,sSkoeqwqB6PPBJv1rzkWtw,"['Burgers', 'Fast Food', 'Restaurants']",McDonald's,1,41,NV,"6990 S Rainbow Blvd
Spring Valley
Las Vegas, NV 89118",Las Vegas,3.5,36.061723,-115.24188,['Spring Valley']
FALSE,FALSE,ssmpTJ5W4UBCOHmzednRbg,"['Breakfast & Brunch', 'Restaurants']",IHOP,1,30,NC,"336 S Sharon Amity
Cotswold
Charlotte, NC 28211",Charlotte,3,35.17536,-80.802296,['Cotswold']
,,ssoMQ-qX07Rr8Eozhm-nzA,"['Pizza', 'Restaurants']",Atlas Pizza,2,9,QC,"6555 Somerled Av
Notre-Dame-de-Grâce
montreal, QC H4V 1T1",montreal,2.5,45.4672014,-73.6390809,[u'Notre-Dame-de-Gr\xe2ce']
FALSE,TRUE,sSoqftejBK-j3PWefePqYA,"['Pizza', 'Restaurants']",Pieology Pizzeria,1,113,AZ,"3450 West Chandler Blvd
Ste 5
Chandler, AZ 85226",Chandler,4.5,33.30617745,-111.8992405,[]
FALSE,,sspvIv6br3Vto2s5JkeiMw,"['American (Traditional)', 'Restaurants']",Dick Clark's Bar and Grill,2,13,AZ,"Sky Harbor Airport
Terminal 3
Phoenix, AZ 85073",Phoenix,1.5,33.45,-112.07,[]
,,ssqtEjOVSg7MYXv6tA9FpQ,"['Pizza', 'Restaurants']",Little Caesars Pizza,1,20,NV,"2639 Windmill Pkwy
Henderson, NV 89074",Henderson,2.5,36.04087177,-115.1015072,[]
FALSE,FALSE,ssSeK9MYRCUjoabppekwoA,"['Restaurants', 'Pizza', 'Italian']",Focaccia Fiorentina,1,69,AZ,"112 N Central Ave
Phoenix, AZ 85004",Phoenix,3.5,33.449711,-112.074211,[]
FALSE,FALSE,SstblABX7d_masaQkcsAVg,"['Wine Bars', 'Bars', 'Nightlife', 'French', 'Restaurants']",Cuisine & Wine Bistro,2,103,AZ,"1422 W Warner Rd
Ste A100
Gilbert, AZ 85233",Gilbert,5,33.3359724,-111.8212295,[]
FALSE,FALSE,SsThJPCbJYsWr5ZOpuzk6g,"['Greek', 'Restaurants']",Restaurant Gartenzwerg,2,23,BW,"Gottlob-Schreber-Weg 3
76199 Karlsruhe",Karlsruhe,3.5,48.9773,8.39266,[]
FALSE,FALSE,SsTRG0OdPTQ_RJ-lMkL1eA,"['Mexican', 'Restaurants']",Rubio's,1,16,NV,"7300 Aliante Pkwy
North Las Vegas, NV 89084",North Las Vegas,3.5,36.2919853,-115.1806678,[]
FALSE,TRUE,SsTxjxo8qvqBMvan1rzNzg,"['Bars', 'American (Traditional)', 'Breakfast & Brunch', 'Nightlife', 'Lounges', 'Restaurants']",The Peppermill Restaurant & Fireside Lounge,2,2120,NV,"2985 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,4,36.13361303,-115.163122,['The Strip']
FALSE,TRUE,SsV9YH7aPh7PePHNjLg62Q,"['Cafes', 'Restaurants']",Williams Fresh Cafe,2,35,ON,"170 University Avenue W
Waterloo, ON N2L 3E9",Waterloo,3.5,43.47237192,-80.53860741,[]
FALSE,,SSW1EqnX2VfRVGtPsd03Hg,"['Fast Food', 'Restaurants']",Jack in the Box,1,6,AZ,"1585 E Warner Rd
Gilbert, AZ 85296",Gilbert,3.5,33.335189,-111.7562196,[]
,,SSwlpHYGEqxR3Wzy1E93PA,"['Mexican', 'Restaurants']",Cuzamil,,4,PA,"500 Liberty Ave
Downtown
Pittsburgh, PA 15222",Pittsburgh,2.5,40.441237,-80.003478,['Downtown']
TRUE,FALSE,SSZ5ESIRKXTyxw4XbIkrZQ,"['Greek', 'Restaurants']",Kojax Souflaki,1,16,QC,"1389 Rue Sainte-Catherine W
Ville-Marie
montreal, QC H3G 1R1",montreal,4,45.4969586,-73.5763537,['Ville-Marie']
FALSE,,ST0fLT0ZDqKNUxeY0unV8A,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']",Pizza Hut,2,13,AZ,"5825 W Bell Rd
Glendale, AZ 85308",Glendale,2,33.638334,-112.18433,[]
FALSE,TRUE,St3jS0PnF1lulH1ggA4Jgw,"['Cafes', 'Restaurants']",Luci's Healthy Marketplace,2,406,AZ,"1590 East Bethany Home Rd
Phoenix, AZ 85014",Phoenix,4,33.52376,-112.047595,[]
FALSE,,sT5hVQub2hbGYyFUv9aW3g,"['Fast Food', 'Pizza', 'Restaurants']",MOD Pizza,2,17,AZ,"21295 S Ellsworth Loop Rd
Ste 101
Queen Creek, AZ 85142",Queen Creek,4,33.25534631,-111.6363834,[]
FALSE,FALSE,STdtJjZrcV1_-hs5pafS2w,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",Taco Bell,1,20,NV,"10287 W Charleston Blvd
Summerlin
Las Vegas, NV 89135",Las Vegas,3,36.158862,-115.318343,"['Summerlin', 'South Summerlin']"
,,STHU_MgBOUOue7KUMoxavQ,"['Pizza', 'Restaurants']",Papa John's Pizza,2,3,NC,"16049 Johnston Rd
Ste J
Ballantyne
Charlotte, NC 28277",Charlotte,3.5,35.029324,-80.850153,['Ballantyne']
FALSE,TRUE,StiEXS2nnXeM-tgzbimZAQ,"['Breakfast & Brunch', 'Restaurants']",Showmars Mint Hill,1,17,NC,"6850 Matthews Mint Hill Rd
Mint Hill, NC 28227",Mint Hill,3.5,35.17193226,-80.658356,[]
FALSE,TRUE,stKD-HqTxDMylPonFyVdWA,"['Bars', 'American (Traditional)', 'Nightlife', 'Sports Bars', 'Barbeque', 'Restaurants']",Boardwalk Billys Raw Bar & Ribs,2,176,NC,"9005 J M Keynes Dr
University City
Charlotte, NC 28262",Charlotte,3.5,35.31064081,-80.74961173,['University City']
FALSE,,STnVH08sXTnYLQnFDpemVA,"['Sandwiches', 'French', 'Restaurants']",Terrasse Nelligan,2,31,QC,"106 Saint-Paul W
Ville-Marie
montreal, QC H2Y 1Z3",montreal,3.5,45.5041262,-73.5545401,['Ville-Marie']
FALSE,TRUE,stPGLQ8-zTCnAWcp-PgBGA,"['Bars', 'Burgers', 'Cocktail Bars', 'Nightlife', 'Chicken Wings', 'Restaurants']",DB's Tavern,2,56,NC,"8155 Ardrey Kell Rd
Charlotte, NC 28277",Charlotte,4,35.038718,-80.793308,[]
FALSE,,STRdS7aIJ2fdnWMgVzmfyQ,"['Burgers', 'Fast Food', 'Restaurants']",Burger King,1,10,NV,"1709 W Craig Rd
North Las Vegas, NV 89032",North Las Vegas,1.5,36.2389594,-115.1662617,[]
FALSE,FALSE,sTSdD5i3Pmi_LoV5JndCaA,"['Chinese', 'Restaurants']",Heng's Kitchen,1,26,AZ,"66 S Dobson Rd
Ste 127
Mesa, AZ 85202",Mesa,4,33.4133505,-111.8759922,[]
FALSE,FALSE,sTufgHOeDZ6Fz-BgpGGViQ,"['Burgers', 'Restaurants']",Jack In the Box,1,10,AZ,"4900 W Ray Rd
Chandler, AZ 85226",Chandler,3,33.3203799,-111.9257566,[]
FALSE,FALSE,sTv6Hth3duI_kmK1CUYo4A,"['Italian', 'Pizza', 'Restaurants']",Perrino's Pizzeria & Market,2,3,PA,"601 Longfellow Dr
Homestead
Munhall, PA 15120",Munhall,3.5,40.3884999,-79.9124964,['Homestead']
FALSE,TRUE,STv-ED3M2xmRFMSvQbWGaw,"['Sandwiches', 'Restaurants']",Capriotti's Sandwich Shop,1,136,AZ,"4929 E. Chandler Blvd
Phoenix, AZ 85048",Phoenix,3.5,33.3042644,-111.9776786,[]
FALSE,FALSE,StxLkqrDw472GkpqjkJlrA,"['Chinese', 'Restaurants']",Sesame Garden,2,31,PA,"202 Shiloh St
Mt. Washington
Pittsburgh, PA 15211",Pittsburgh,4.5,40.43052066,-80.00752361,['Mt. Washington']
FALSE,FALSE,stZBSJLsrwrikYUkZ4aAAA,"['Burgers', 'Fast Food', 'Restaurants']",Carl's Jr.,1,14,NV,"3780 E Sunset Rd
Southeast
Las Vegas, NV 89120",Las Vegas,1.5,36.0715906,-115.0924513,['Southeast']
FALSE,,Su2-lf8TbowpHZcS3XIRfQ,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",Taco Bell,1,6,NV,"3221 North Rancho Drive
Northwest
Las Vegas, NV 89108",Las Vegas,2.5,36.217635,-115.212381,['Northwest']
FALSE,,Su8UxQI3ggk1-IXGZliZ5g,"['Burgers', 'Fast Food', 'Restaurants']",McDonald's,1,23,AZ,"6005 S Central Ave
Phoenix, AZ 85040",Phoenix,1.5,33.3919383,-112.072761,[]
FALSE,FALSE,SuA3ba3sYbQ4ou35RTBrEg,"['Brasseries', 'Restaurants']",Brasserie Harricana,2,36,QC,"95 rue Jean-Talon Ouest
Rosemont-La Petite-Patrie
montreal, QC H2R 2W8",montreal,4,45.5336815,-73.6194264,['Rosemont-La Petite-Patrie']
FALSE,FALSE,sUcCte6Gls8DQZ3leBUoRA,"['Fast Food', 'Sandwiches', 'Restaurants']",Quiznos,1,5,NC,"8031 Ardrey Kell Rd
Ste 100
Charlotte, NC 28277",Charlotte,4,35.039439,-80.7942828,[]
FALSE,TRUE,sUf7fRBqsjLddnj_FW4mag,"['Vietnamese', 'Restaurants']",Pho Binh Minh,1,24,AZ,"4141 N 35th Ave
Ste 11
Phoenix, AZ 85017",Phoenix,4.5,33.4965093,-112.1333626,[]
FALSE,TRUE,suivIX2e8mQKGvbMvbcm2Q,"['Mexican', 'Restaurants']",Filiberto's,1,65,AZ,"9150 E Indian Bend Rd
Scottsdale, AZ 85258",Scottsdale,3,33.5390978,-111.8847911,[]
,,sUluGQJgcBxu9lqBO_2iYA,"['Bars', 'Nightlife', 'British', 'Restaurants']",Seasons Restaurant & Bar,3,3,EDH,"36 Broughton Street
New Town
Edinburgh EH1 3SB",Edinburgh,5,55.9581189,-3.1897203,['New Town']
FALSE,FALSE,SuM7F1rVUoz6wnEDrSv99w,"['Burgers', 'Restaurants']",Smashburger,1,45,AZ,"2805 N Scottsdale Rd
Ste 101
Scottsdale, AZ 85257",Scottsdale,3.5,33.4789478,-111.9260831,[]
FALSE,FALSE,supigcPNO9IKo6olaTNV-g,"['Steakhouses', 'American (New)', 'Restaurants']",1130 The Restaurant,2,158,AZ,"455 N 3rd St
Ste 1130
Phoenix, AZ 85004",Phoenix,3,33.4523351,-112.0696144,[]
FALSE,,Suqv_hGxs44tH8aTAwDBDA,"['Burgers', 'Fast Food', 'Restaurants']",McDonald's,1,31,AZ,"40523 N Gantzel Rd
Queen Creek, AZ 85140",Queen Creek,1.5,33.2470852,-111.5626704,[]
,,SUUWhXZlf1SEbUSTrJC8gw,"['Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants']",Le Coin B,2,3,QC,"250 Rue Bernard Ouest
Plateau-Mont-Royal
montreal, QC H2V 1T4",montreal,4,45.5242192,-73.6048928,['Plateau-Mont-Royal']
FALSE,FALSE,suWHrTsio6u7puYMa2mQWg,"['Caribbean', 'Restaurants']",Jean's Trinidad Foods,2,5,QC,"5914 Sherbrooke Rue W
Notre-Dame-de-Grâce
montreal, QC H4A 1X7",montreal,3.5,45.4687862,-73.6189047,[u'Notre-Dame-de-Gr\xe2ce']
FALSE,FALSE,SuXOQHZkx43KRTpf319sNA,"['Restaurants', 'Italian']",Pizza Hut,3,5,EDH,"Kinnaird Park
Edinburgh EH15 3RD",Edinburgh,2.5,55.9350844,-3.104329,[]
FALSE,FALSE,sUxx5m9X4YgW_nOfVE721A,"['Pizza', 'Sandwiches', 'Salad', 'Restaurants']",Pellegrini Pizza,2,174,NV,"101 S Rainbow Blvd
Ste 7
Westside
Las Vegas, NV 89107",Las Vegas,4,36.17294807,-115.2427389,['Westside']
FALSE,FALSE,sUydeg5qDuN_CSy6EFVaWQ,"['American (Traditional)', 'Southern', 'French', 'Restaurants']",Kitchenette,3,39,QC,"1353 Boulevard René-Lévesque Est
Ville-Marie
montreal, QC H2L 2M1",montreal,4,45.5189059,-73.5522836,['Ville-Marie']
FALSE,FALSE,sv1B-Y8EoUn5B4JHDZHwNQ,"['Chinese', 'Restaurants']",Kung Pao Wok,1,20,NV,"805 S Grand Central Pkwy
Downtown
Las Vegas, NV 89106",Las Vegas,2,36.16378927,-115.1579022,['Downtown']
FALSE,,svAoEfZIFmEOQxe3V5Zo6Q,"['Food Court', 'Salad', 'Restaurants']",Greens To Go,1,4,NV,"4505 S Maryland Pkwy
University
Las Vegas, NV 89119",Las Vegas,3.5,36.10611684,-115.1386392,['University']
FALSE,FALSE,SVbmyfioykMujIr4GZ0ziA,"['Delis', 'Sandwiches', 'Restaurants']",Noda Bodega,1,68,NC,"1200 E 36th St
NoDa
Charlotte, NC 28205",Charlotte,4.5,35.2416495,-80.79808552,['NoDa']
,FALSE,SvDuRiDpLpr5VRm3aqw8Eg,"['Indian', 'Arts & Entertainment', 'Asian Fusion', 'Festivals', 'Restaurants']",2nd Annual Asian Food Festival,2,8,NV,"3333 Blue Diamond Rd
Southwest
Las Vegas, NV 89139",Las Vegas,3.5,36.041673,-115.184999,['Southwest']
,FALSE,svepzYl9HzZdeNVZdk0HSA,"['Bakeries', 'Food', 'Cafes', 'Restaurants']",Loafers Bread Co,1,4,PA,"1153 Freeport Rd
Pittsburgh, PA 15238",Pittsburgh,4.5,40.487982,-79.878727,[]
FALSE,FALSE,svFO2sMmHBperOLbxUm1dQ,"['Thai', 'Vietnamese', 'Chinese', 'Restaurants']",Tottie's Asian Kitchen,2,29,AZ,"6245 E Bell Rd
Ste 105
Scottsdale, AZ 85254",Scottsdale,4,33.6396688,-111.9443946,[]
FALSE,TRUE,SVjNMHO2XOmVfaiRAd0ZCg,"['Mexican', 'Restaurants']",Filiberto's Mexican Foods,1,19,AZ,"3041 E McKellips Rd
Mesa, AZ 85213",Mesa,3,33.450898,-111.765741,[]
FALSE,TRUE,SVKC_-gIQFkHElZ6bFsE6g,"['Restaurants', 'Pizza', 'Italian']",Buca di Beppo Italian Restaurant,2,96,NC,"10915 Carolina Place Parkway
Pineville, NC 28134",Pineville,2.5,35.08529006,-80.87984562,[]
FALSE,FALSE,sVL-5l8F75EDfwJxGTg4ug,"['Mexican', 'Barbeque', 'Restaurants']",Smoke BBQ Taqueria,2,228,PA,"4115 Butler St
Lawrenceville
Pittsburgh, PA 15201",Pittsburgh,3.5,40.4699503,-79.9610783,['Lawrenceville']
FALSE,FALSE,SvoJ3Y3uqDfB4iGUaWXh8Q,"['Pizza', 'Restaurants']",Pizza Parma,1,40,PA,"823 Penn Ave
Downtown
Pittsburgh, PA 15222",Pittsburgh,3,40.44389,-79.9985899,['Downtown']
FALSE,FALSE,SVPc4fV5uffVWVZIPnkGmw,"['Sushi Bars', 'Japanese', 'Restaurants']",Sushi Kee,2,35,AZ,"1006 E Warner Rd
Ste 113
Tempe, AZ 85284",Tempe,4.5,33.3353841,-111.9270761,[]
FALSE,FALSE,svqFVKU3p8yO9tu9w-0K6g,['Restaurants'],Cook Out,1,8,NC,"1301 W Sugar Creek Rd
Derita
Charlotte, NC 28262",Charlotte,3,35.2799303,-80.7940878,['Derita']
FALSE,TRUE,SvS58LlrEMHjSwJmpJNKGA,"['Sandwiches', 'Restaurants']",Jimmy John's,1,64,NV,"2204 W Charleston Blvd
Downtown
Las Vegas, NV 89102",Las Vegas,3.5,36.1590906,-115.1721079,['Downtown']
FALSE,,SVSNsGZat2WjTBNCmJlsHA,"['American (Traditional)', 'Restaurants']",Ed's,,3,AZ,"Phoenix, AZ 85004",Phoenix,5,33.4528292,-112.0685027,[]
FALSE,TRUE,svUuarGBHtVcBFst3UoHkQ,"['Food', 'Bagels', 'Sandwiches', 'Restaurants']",Einstein Bros Bagels,1,38,AZ,"6204 N Scottsdale Rd
Ste 101
Scottsdale, AZ 85253",Scottsdale,3.5,33.5291141,-111.9258591,[]
FALSE,TRUE,svx5Gw-FJ6ZU9hb58aXgLg,"['Mediterranean', 'Restaurants']",Hummus Xpress,1,388,AZ,"930 W Broadway Rd
Ste 11
Tempe, AZ 85282",Tempe,4.5,33.40780326,-111.9537532,[]
,,SVZTljlQ7AB5I6ev8qC-KA,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']",Pizza Hut,1,9,NC,"9229 Lawyers Rd  Unit H
Mint Hill, NC 28227",Mint Hill,2,35.1871766,-80.6872643,[]
FALSE,TRUE,SvZXOhA_hIuQgR34VfVqnQ,"['Hot Dogs', 'Restaurants']",Dazzo's Dog House,1,100,AZ,"6143 W Glendale Ave
Glendale, AZ 85301",Glendale,4,33.5382611,-112.1926084,[]
FALSE,FALSE,sw-4U5jyHk2qIQIcCGMQsA,"['Pizza', 'Restaurants']",Cerasoli Pizzeria,2,15,PA,"3053 Brighton Rd
North Side
Pittsburgh, PA 15212",Pittsburgh,3,40.4736148,-80.0288691,['North Side']
FALSE,FALSE,sW55Usr40bdmB3gVyz-cLg,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",Supply Bistro and Spirits,1,5,NC,"101 Kenwood St
Belmont, NC 28012",Belmont,4,35.2445503,-81.0374577,[]
FALSE,TRUE,Sw6fuvRzMpped6WcFdsLwA,"['Soup', 'Sandwiches', 'Salad', 'Restaurants']",Panera Bread,1,124,NV,"9911 South Eastern Avenue
Southeast
Henderson, NV 89123",Henderson,3.5,36.009507,-115.11792,"['Southeast', 'Anthem']"
FALSE,FALSE,Sw7KuD0QqtGkS9X4nUwjZQ,"['Bars', 'Wine Bars', 'Nightlife', 'Hotels & Travel', 'Event Planning & Services', 'Restaurants', 'Hotels']",Tigerlily,3,77,EDH,"125 George St
New Town
Edinburgh EH3 5AG",Edinburgh,3.5,55.95232353,-3.20526123,['New Town']
FALSE,FALSE,SW9UOs_tgh3wfaIDsu9ccw,"['Mexican', 'Restaurants']",Señor Taco,1,62,AZ,"9510 W Bell Rd
Sun City, AZ 85351",Sun City,4,33.638589,-112.263685,[]
FALSE,TRUE,sWCH3c8XxBrF7aODVgQeQw,"['Fish & Chips', 'Barbeque', 'Restaurants']",Papa Joe's Fish-N-Que,1,168,AZ,"2019 W Bethany Home Rd
Phoenix, AZ 85015",Phoenix,4.5,33.5237351,-112.1025545,[]
FALSE,TRUE,swdtXYtuCTyh-DMq9wV5Jg,"['Mexican', 'Restaurants']",Picosito Mexican Grill,2,23,AZ,"8240 W Lower Buckeye Rd
Phoenix, AZ 85043",Phoenix,3,33.423497,-112.237113,[]
TRUE,FALSE,SwgDioJeUz73U87Ca3AgiQ,"['Pizza', 'Restaurants']",NYP- Pizzeria,1,94,NV,"New York New York Hotel & Casino
3790 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,3.5,36.1030009,-115.1735161,['The Strip']
FALSE,TRUE,sWk6j9JEQNRPuemF6IKwCA,"['Burgers', 'Fast Food', 'Restaurants']",Five Guys Burgers and Fries,2,13,QC,"698 Rue Sainte-Catherine Ouest
Ville-Marie
montreal, QC H3B 1B9",montreal,4,45.5025097,-73.5702519,['Ville-Marie']
FALSE,,SWl5NAa53syLN8JnUesRUg,"['Bars', 'American (Traditional)', 'Nightlife', 'Lounges', 'Restaurants']",Moxie's Grill & Bar,2,30,QC,"1207 Boulevard Robert-Bourassa
Ville-Marie
montreal, QC H3B 0C3",montreal,3.5,45.502963,-73.568619,['Ville-Marie']
,,swlpxJkixbPEaRJQHjSi4g,"['Cafes', 'Restaurants']",Au Bon Pain,2,6,PA,"347 6th Ave
Downtown
Pittsburgh, PA 15229",Pittsburgh,3.5,40.44047595,-79.99900617,['Downtown']
FALSE,FALSE,SwmStS3zjj94aV8M7kYqLg,"['Restaurants', 'Pizza', 'Italian']",Cucina by Wolfgang Puck,2,567,NV,"3720 Las Vegas Blvd
The Strip
Las Vegas, NV 89158",Las Vegas,4,36.10767672,-115.1750617,['The Strip']
FALSE,FALSE,SwNvxcDg4CIhYHUp_jGWJQ,"['Food', 'Desserts', 'Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",The Cheesecake Factory,2,120,NV,"505 S Grand Central Parkway
Suite 3201
Downtown
Las Vegas, NV 89106",Las Vegas,3.5,36.16598511,-115.1570363,['Downtown']
FALSE,FALSE,SwpO_7R_U4nIIIycmnRmow,"['Chinese', 'Restaurants']",Fortune Cookie II,1,50,NC,"8943 S Tryon St
Unit Q
Steele Creek
Charlotte, NC 28273",Charlotte,3.5,35.1363573,-80.9367214,['Steele Creek']
FALSE,FALSE,SWRVzB-XA86b6z27h9OD9g,"['Japanese', 'Restaurants']",Harajuku Kitchen,2,25,MLN,"10 Gillespie Place
The Meadows
Edinburgh EH10 4HS",Edinburgh,4.5,55.9405611,-3.2039554,"['The Meadows', 'Bruntsfield']"
,,SwSUNo-AeHeKwPkaUQgtCQ,"['French', 'Restaurants']",Au Petit Resto,3,5,QC,"4732 Avenue Papineau
Plateau-Mont-Royal
montreal, QC H2H 1V3",montreal,4.5,45.5340089,-73.577424,['Plateau-Mont-Royal']
FALSE,FALSE,sWUJBOH7_iL4OcjX9tVIbg,"['Cafes', 'Restaurants']",Café Palladio,3,6,BW,"Kaiserstr. 217
76133 Karlsruhe",Karlsruhe,3,49.00965955,8.394396901,[]
FALSE,TRUE,swuZvAsztWfd1W4aZIwG1A,"['Arts & Entertainment', 'American (New)', 'Bars', 'Nightlife', 'Lounges', 'Cinema', 'Restaurants']",Ultrastar Multi-tainment Center At Ak-Chin Circle,2,81,AZ,"16000 Maricopa Rd
Maricopa, AZ 85139",Maricopa,4,33.02417674,-112.0507494,[]
FALSE,FALSE,sWvfFtgSQCALAE_yPYVaTA,"['Seafood', 'American (New)', 'Restaurants']",Little Cleo's Seafood Legend,3,236,AZ,"5632 N 7th St
Ste 120
Phoenix, AZ 85014",Phoenix,4.5,33.519577,-112.065351,[]
FALSE,FALSE,sWYy6oPmJzydbg8jNHoB4g,"['Pakistani', 'Restaurants']",Lahore Karahi,1,3,QC,"14329 Boulevard de Pierrefonds
Pierrefonds-Roxboro
Pierrefonds, QC H9H 1Z2",Pierrefonds,3,45.4912911,-73.8529413,['Pierrefonds-Roxboro']
FALSE,FALSE,sX_RzD1FYZzb0sdC4qZGGQ,"['Mexican', 'Restaurants']",Del Taco,1,23,NV,"5915 W Sahara Ave
Westside
Las Vegas, NV 89146",Las Vegas,3,36.1438685,-115.222688,['Westside']
FALSE,FALSE,SX0pCDRvuTEoXobTovJEIQ,"['Sandwiches', 'Restaurants']",Port of Subs,1,20,AZ,"777 S College Dr
Ste 103
Tempe, AZ 85281",Tempe,4,33.4227968,-111.9345668,[]
FALSE,TRUE,SX2jlXA28czDXQBxQ2I0nA,"['Food', 'Delis', 'Bagels', 'Restaurants']",Harrie's Bagelmania,1,190,NV,"855 E Twain Ave
Ste 120
Eastside
Las Vegas, NV 89109",Las Vegas,4,36.12141581,-115.1449451,['Eastside']
,,Sx2rwD5PWZgQzS_T7Czz-A,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']",Kaffeebar Isetta,2,3,BW,"Leibnitzstraße 12
Am Kolpingplatz
76137 Karlsruhe",Karlsruhe,4.5,48.9973,8.39339,[]
FALSE,FALSE,sx3iUAQ_zmHu3Klb8zoHPA,"['Restaurants', 'Italian']",Cafe Verdi,1,9,NV,"2990 St Rose Pkwy
Anthem
Henderson, NV 89052",Henderson,2,36.0053711,-115.1172083,['Anthem']
FALSE,TRUE,Sx5wIQReufLKwlb-cSQ8JQ,"['Vegetarian', 'American (Traditional)', 'Mediterranean', 'Restaurants']",Sonio's Cafe,1,103,NV,"3900 W Charleston Blvd
Westside
Las Vegas, NV 89102",Las Vegas,4,36.1593806,-115.1930038,['Westside']
FALSE,TRUE,SX8GyKnxVaVCfuPZkk2oaw,"['Pizza', 'Sandwiches', 'Restaurants']",Uncle Sam's,1,125,AZ,"18913 N 83rd Ave
Peoria, AZ 85382",Peoria,2.5,33.655723,-112.2370377,[]
FALSE,TRUE,SXDm_ep9hqsCDTUPgpK0Zw,"['Burgers', 'American (Traditional)', 'Restaurants']",Red Robin Gourmet Burgers,2,148,NV,"10990 Lavender Hill Drive, Building 8B
South Summerlin
Las Vegas, NV 89135",Las Vegas,2.5,36.14573362,-115.333382,['South Summerlin']
