Business_id,Name,City,Price Range,Review Count,Stars,Cuisine
YHUm4PkjSy7BygTEpgzPKw,Nekter Juice Bar,Scottsdale,2,93,3.5,Anonymous
yHvu_MY0nl1DlP__cGtG8w,Neiman Marcus Mariposa Restaurant,Las Vegas,2,4,5,French
Yhzb2yXtOBlaGL2lBYpKrA,McDonald's,Las Vegas,1,16,2,Burgers
yhzRoqJrDYku_48CFfi0ig,Dijlah Restaurant,Pittsburgh,2,45,4,Middle Eastern
Yi2_WbqDjeUrZn7WhdFA8w,Voila French Bistro and Wine Bar,Scottsdale,2,83,4,Seafood
Yi7YURdTAIb-evY9WbYLog,Domino's Pizza,Peoria,1,11,3.5,Pizza
YiGCPuFsQ7RsW9tOeNZ5Qw,Caliente Pizza & Draft House,Pittsburgh,2,162,3.5,Pizza
Yin_BwfzTOdC8VY9ZD4K6w,Capriotti's Sandwich Shop,Las Vegas,1,271,4,Anonymous
yirzzrQtjXhV70l_q5G28Q,Cowboy Ciao,Phoenix,2,12,3.5,American (New)
yIXOZJQXHAw3Zp9mVqcPPQ,Gerardo's Taco Shop,Las Vegas,1,39,4,Mexican
YIySPDs6UEN5eGpClCNFNQ,Burger King,Fort Mill,0,3,2,Burgers
yJ_aiLc7Zeko-7pdhe2Wdg,Las Sendas Golf Club,Mesa,2,3,2.5,American (New)
yJ_k2f-h9LxjWdbMMqzpsA,Simple Ingredients,Pittsburgh,1,13,4,Anonymous
Yj0fJldokZ32AX4R5a_LqA,Malhi Sweets Indian Cuisine,montreal,2,42,4,Indian
Yj1EJ_HDLtw7wLcdpmaY9w,Luke Wholey's Wild Alaskan Grille,Pittsburgh,2,240,4,Seafood
YjBPqE7OqQrE7fi3IxbxZw,Dickey's Barbecue Pit,Phoenix,2,63,3,Barbeque
yJDmDtP2lJLWpAkmPnNE1g,Yama Sushi & Grill,Concord,2,38,3.5,Sushi Bars
yJDSMugu_Pom3pJE8MRrJA,Diablo's Cantina,Las Vegas,2,914,3,Mexican
YJEDHiDOTXnCiA7FspVJ0A,Del Taco,North Las Vegas,1,12,2.5,Mexican
YjeWJk86Ivp-5zKJIvY0Fg,Tianxia Restaurant Coreen,montreal,2,14,3.5,Korean
YJJ1eOz1gdh_bSy8DKmaNQ,Sicilian Ristorante,Las Vegas,2,123,4,Italian
YJJx6rYfHQtmBd3qq-Lcbw,Whataburger,Phoenix,1,17,3,Burgers
yjL8-WmQMpweDNGArchAOw,A Taste Of Carolina,Charlotte,2,21,3.5,American (Traditional)
YJmHANxQvmldWbxqzwdaQw,Jersey Mike's Subs,Las Vegas,1,61,3.5,Fast Food
YJoph5UiUZ3BEb49vyFAuQ,Garage Wine and Tap,Phoenix,2,214,3.5,American (New)
YJpPD-2mVQP7ThxO8rzJgw,Coq O Coq,montreal,1,8,3,Fast Food
YjPVr7OktptCtORjq5da2A,Chick-fil-A,Madison,1,33,4,Fast Food
YjURbuHKIAQrwQKE8jxszQ,Little Caesars,Fountain Hills,1,10,3.5,Pizza
YJVEaEsvgoZvI_s04hb7iQ,The Midori Japanese Fusion Sushi,Henderson,2,116,4,Sushi Bars
YJwtYZ17Dm11H0y9VoudHA,Lobster Chowder Company,Las Vegas,2,24,2.5,Seafood
yJXhPNy8tQLbyApqMfu1XQ,Sean Patrick's Irish Pub,North Las Vegas,1,34,2.5,American (Traditional)
yJYXwvF_RBUIdguShrYSSg,Mediterranean Hookah Lounge and Cafe,Madison,2,26,4,Mediterranean
YK27PPQ51ugDqt9zNLnX7A,Vasconia Boulangerie,montreal,0,4,2.5,Cafes
YK9JsdBPgMvVSIGMuplX6g,Three Angry Wives,Las Vegas,2,166,3,Anonymous
yk9R3XBW6-zqrS3VIhkLFQ,China A Go Go,Las Vegas,1,44,3.5,Chinese
YKAu04U-xLjHJhQxcL3Aiw,Cook Out,Concord,1,17,4,Burgers
yKbXWo_6VlS3mD_RcPquog,Jimmy & Joe's Pizzeria,Chandler,1,135,4,Pizza
yKC98yTn7_feZ8LOx5jAvA,Panda Express,Tempe,1,16,2.5,Fast Food
YKd0p2HbL5eZwkeRW3RdiQ,Lempira Restaurant,Charlotte,2,42,3.5,Mexican
YKEoIFtS324Xn0NG9D2Mqg,East 74 Family Restaurant,Matthews,1,12,3,American (Traditional)
ykfL94V9KLT86s_tTzxwZQ,Pei Wei,Tempe,1,103,3,Asian Fusion
ykFMXZqICM3swLtvJYWidQ,Restaurant Nhu Y,montreal,2,11,4,Vietnamese
ykfTh6HI219NoMsWBxulxw,Gourmet House Of Hong Kong,Phoenix,1,98,3.5,Chinese
YkgYT5kfaDSq9IgsGvmS3g,Jalisco Cantina,Las Vegas,2,166,4,Mexican
y-kH7jF1mG5GXmejbHJ_Ag,PT's,Las Vegas,1,6,4,American (New)
YkH9cCFCvpgeCZq0GkcvAg,Storms Restaurant & Catering,Pittsburgh,2,35,4,Italian
yKIo8_tja6-vEYEzsPsdRQ,Hunan Bar,Pittsburgh,2,36,4,Chinese
YkKEsYsSpOkDBbHBGKuWQA,Caffe Paradiso,Urbana,1,87,3.5,Coffee & Tea
ykKMtBAL7oNWQ-BNeqnfsw,Pizza Hut,Mesa,0,7,1,Italian
ykKSshfa9ANCZCuvM2LaWg,Culver's,Phoenix,1,138,3.5,Burgers
ykkz5ODLIVMuA0TzEarQ0A,Chick-fil-A,Phoenix,1,31,3.5,Fast Food
YkLnMTOf8XsqbYS7_qPNsQ,McDonald's,Gilbert,1,12,1.5,Burgers
ykn0TT8_72yOJLlgPChjyw,Red-Box Noodle Bar,Edinburgh,1,43,4,Japanese
YknGA-U9FsSvVVTlULBlUw,Isle de Garde,montreal,2,29,4.5,Anonymous
YKNqAWom7T6zJoTpYQwbgA,Casanova,Las Vegas,2,334,4,Mediterranean
YKOvlBNkF4KpUP9q7x862w,The Mission,Scottsdale,3,1326,4,Mexican
YkRwenPlQRloPFOX5l-iEA,Sahara Korean Restaurant,Las Vegas,2,6,4.5,Korean
yktWUtKBja_Lzk3wwR6RFA,Cafe Istanbul & Market,Tempe,2,99,4,Middle Eastern
YKVNzbuGpgszyG5OuFHU3Q,Providence Road Sundries,Charlotte,1,25,3.5,American (Traditional)
ykX95ygzZ90ETJIjMlX9iA,Allô! Mon Coco,Saint-Laurent,2,8,3,Breakfast & Brunch
ykxf0XiJt-d76dBwfO_yew,TGI Fridays,Madison,2,22,3,American (Traditional)
YkYnkbUTNxmFxCMKfxxCPg,Roberto's Taco Shop,Las Vegas,1,38,3.5,Fast Food
YL_EiYALmGUd1lm5HZgL3w,Someburros,Tempe,1,199,3.5,Mexican
yl0jTEkeqQwSQvHjdBAxgw,Grande Pizza,Peoria,1,31,3.5,Pizza
Yl7jil0y_1GK1Z82vmUQew,Jimmy's of Chicago,Gilbert,1,8,3.5,Pizza
ylCLWOLH7eAi2aEtsS9I-Q,Don Michael's,Las Vegas,2,80,4.5,Italian
yL--crgmYPuJl8PDvnG5Dw,Pupusería El Zunzal,Las Vegas,2,21,3,Anonymous
YLgdpJH_ggo5e2MVpV44iQ,Bojangles' Famous Chicken 'n Biscuits,Indian Trail,1,8,2.5,Fast Food
yLKugRNza2V6EZmuWImpXw,Waffle House,Concord,1,15,3.5,Anonymous
YLLgpK6W2JSO4QLT-LM2Fw,The Lodge at Grand Teton,Las Vegas,2,72,3,American (Traditional)
yLRo-HoG2NMLKsCJKJaJKA,Popeyes Chicken,Las Vegas,1,14,2,Fast Food
YlUdUuJ9TWzLNaexcHmzjA,Rana Döner Kebabs,Kitchener,1,12,4,Anonymous
YLX7g6tyRMRpkAwzSUtsyA,Riverside Fish Hut,Cambridge,1,5,5,Seafood
Yly8lmMDbqqznWJxpez2hA,La Rusticana,Edinburgh,2,6,3.5,Italian
YlznKuAxnd7j3QfXFzoIog,Players Sports Bar,Madison,1,19,4.5,Burgers
ym9QwkmB5ZKTyj7q5huTDw,Rock Bottom Restaurant & Brewery,Charlotte,2,234,3.5,American (Traditional)
ymBSur-7YgjpcEsNSY682Q,Rocco's NY Pizza,Las Vegas,2,153,3.5,Pizza
Ymbxezwhkf8-8sDWUWOScQ,Jerry's Famous Coffee Shop,North Las Vegas,2,113,3.5,Coffee & Tea
YmDVXpPUpzSpzujZuYrtpg,Sonic Drive-In,Phoenix,1,6,2.5,Fast Food
YMKUpj3QA2FquP3zeC-W4g,Basha Restaurant,Verdun,0,3,3.5,Middle Eastern
YMQaDtEceBPFW_C992CXSw,Wolfman Pizza,Charlotte,2,42,3.5,Pizza
ymSMV5wMjFwcusoGRaqDWA,Dickey's Barbecue Pit,Scottsdale,2,110,4,Barbeque
yMWNRex4FFMeIaLvtG0a0Q,Miami Déli,montreal,2,23,3.5,Breakfast & Brunch
YMyhqkLQbypuQA4Aj20gdg,Elio Pizzeria,montreal,2,37,4,Italian
ymYjuX6qGWa8WR3BNMoaCg,Soupesoup,montreal,1,21,4,Cafes
yMyScQ91HZzJjgDbSffmrA,Subway,Phoenix,1,6,3,Fast Food
YmYwD8co-1am2ryTkXaygA,Five Guys Burgers and Fries,North Las Vegas,2,105,3.5,Burgers
YmzCjAQV8XuElZQcmsjenw,Jimmie's Restaurant,Charlotte,1,44,3,American (Traditional)
yMzjfHCd4g4BZv3ol9_6FA,Taco Bell,Las Vegas,1,25,3,Fast Food
yn4m2uR_XvoLRZ8Zpp_hCg,La Baguette,Edinburgh,1,5,4,Coffee & Tea
yN5MaHx7AGNhLMgUaQu0cA,Filiberto's Mexican Food,Phoenix,1,33,2,Mexican
ynAlJyFhiq1fImUEZ6u6Gw,Bao Sandwich Bar,Waterloo,1,83,4.5,Asian Fusion
yNarSA2fwZm9Gy2urz8xQA,Anthem Streets of New York,Anthem,2,17,2.5,Pizza
YNI19jUtGNLY1GWFwtxjXw,Chao Phraya,montreal,2,33,4,Thai
Ynin54PUdjBQePcBs3-7yw,Breakfast At Shelly's,Pittsburgh,2,4,4,Breakfast & Brunch
YnIzXtsgQdBy3WtjzOaQMA,Zaba's Mexican Grill,Las Vegas,1,32,3.5,Mexican
yNjvzzpxe_h-a1ZBmZUeyQ,Mirada Restaurant Et Bar,Saint-Laurent,2,3,1.5,Italian
yNKjmyqLQlQzG7IPIfnl_A,Wendy's,North Las Vegas,1,21,1.5,Burgers
ynM0I2FmEM54ZDqlikWRpg,A Taste of Greece Festival,Chandler,1,8,3.5,Greek
YNNuQ1TfcHrs5OyTaC1QLQ,Capriotti's Sandwich Shop,Las Vegas,1,65,3.5,Anonymous
Y-nNW_joFc2tGxixe1KGJA,Bon Papillon,Edinburgh,1,3,4.5,Cafes
YnOiE0H5QVSYBb8l3neAXA,La Cabane du Portugal,montreal,2,31,3.5,Mediterranean
Y-NqaDy_1bb-Y5dQ33x-Pw,Sacks Sandwiches,Tempe,1,39,3.5,Anonymous
YNQgak-ZLtYJQxlDwN-qIg,The Buffet,Las Vegas,3,3546,3.5,Anonymous
ynRq4_rtHO-u8MGFkoY2Ow,Subway,Paradise Valley,1,7,2.5,Fast Food
YnWb8fRudnNkXc-VjrmKGg,Saigon Kitchen,Surprise,2,327,4,Vietnamese
YNx5vtfjtwXZEk2kBQoA9A,Hussong's Cantina,Las Vegas,2,473,3.5,Mexican
yo3zehm-cIQLO1mtDsMGXA,Smashburger,Las Vegas,1,206,3.5,Burgers
Yoge4YESXThqkbH5JImI9w,The Real McCoy Sandwich Shop,Pittsburgh,1,14,4,Anonymous
yogx7L-udynx33Shu39yug,DC Steak House,Chandler,3,246,3.5,Seafood
YO-hq425916TWm4Rj2-Y-A,Hibachi Grill & Supreme Buffet,Las Vegas,2,72,3,Chinese
yOjq1mnoAtR2D7UU7gOSKA,Wild Wing,Waterloo,0,4,2,Canadian (New)
YoJYfrX566NMt-t2Y-pEHg,South 21 Matthews,Matthews,1,27,4,Burgers
Yokc44YAGaj_pnGtsbDXEQ,Brigade Volante,montreal,1,4,3.5,French
yOKNzOST0WVaCMZiUceK3g,Famous Dave's BBQ,Henderson,2,175,3.5,Barbeque
yoKSEePEdwJD4t_Vz5iXVw,Auntie Anne's,Las Vegas,1,30,3,Anonymous
Yolbffkso5NzevoEdIBEwA,Subway,Charlotte,1,3,4,Fast Food
YOlwn4aUSQX6fckAFRWvJw,The Horny Toad,Cave Creek,2,135,3,Steakhouses
yOLyhudDoL2faBOK0dAN3Q,Badger Cafe,Las Vegas,1,119,4,American (New)
YOMMA4fsL4_SaPaPyA7sFg,Penn Avenue Fish Company,Pittsburgh,2,101,3.5,Seafood
Yon-x99Dvu6e-NSlCd8iaw,Mr Leno,Phoenix,1,26,4,Mexican
yOpKODeyfVYj3rCDQP3VuA,Milk Bar,Phoenix,2,81,3.5,Anonymous
YOrKbBFKRFqUjMwNJke2WQ,El Tacazo,Phoenix,1,10,4,Mexican
yORrzihFKARJZ6gcOO4OXg,Subway,North Las Vegas,1,8,4,Fast Food
YORZx16vwsHjAT5EmglLHw,Hungry Howie's Pizza,Glendale,1,6,2.5,Pizza
YOvCez-P5HPTJ407l1JC2Q,Scratch Food & Beverage,Pittsburgh,2,41,3.5,American (New)
Y-owGVK9wY-kZYPwG30nZw,Spring Garden Restaurant,Waunakee,2,12,3,Mediterranean
YowLDN2YEKVJpHv0Loqm5A,Jody Maroni's Sausage Kingdom,Phoenix,2,23,2,Hot Dogs
yp12PmvrHoYQvGgpD1Q4mw,Bombay Tandoori,montreal,0,7,2.5,Indian
yP23rR1T5Q3Z33mol141eg,Chicken Connection,Las Vegas,1,19,3,Fast Food
yp3y8GLBw70RKkuBZaScLg,Pita Palms,Goodyear,1,74,4,Mediterranean
yp7pQcbglwBn8tfUVI7QUA,Craftsman Table & Tap,Middleton,2,147,3.5,American (Traditional)
Yp--7ztg0SDVwHAoZwa17A,Sunrise Pizza Restaurant,North Las Vegas,1,12,4,American (Traditional)
Ypa20lbDdaMTdA2SRrL_kg,TGI Fridays,Edinburgh,0,3,3.5,American (New)
ypEtwQHobNJCZvPONO38WQ,Litchfield's,Litchfield Park,3,79,4,American (New)
yPfvOB63thP5t3pGZPJExA,The Wrigley Mansion Club,Phoenix,3,185,3.5,Breakfast & Brunch
YPfYmdd40KDbveDbCrD3zw,Park Road Soda Shoppe,Charlotte,1,11,4,American (Traditional)
yPibH0T8M3EbM550S9LSHQ,Amélie's French Bakery,Charlotte,2,1121,4,Breakfast & Brunch
Y-pihdjUgiOrwYHgWd29tg,Panda Express,Phoenix,1,14,3,Fast Food
yPJFfglhMHAKciUpjTmgBg,Oregano's Pizza Bistro,Tempe,2,219,4,Italian
Y-pLdTgWBbzjvGeEwliGzw,Pizza Döner Litfaß,Durmersheim,0,3,4,Fast Food
YPLuTiEIrkVGxfxzuq54FA,Kofusion,Urbana,2,27,3.5,Sushi Bars
Y-PnvV-q4HYLIy19ubVmXQ,Paradise Bakery & Cafe,Phoenix,1,75,3,Anonymous
YPoHtUq85TmNrBpqj_zmuA,Sun Penang,Pittsburgh,2,134,3.5,Anonymous
ypONG7TOwU7ZTTFc03Zx3w,Subway,Scottsdale,0,10,3,Fast Food
YPPzi39S9mfZwX9k4mlFIA,Charleston Pizza,Las Vegas,0,4,4,Pizza
YppzR-sn8y15dmUd1lLcfw,Sambalatte Torrefazione,Las Vegas,1,677,4,Coffee & Tea
ypZXfEMYjFlcDY6JL-FVlw,Nekter Juice Bar,Scottsdale,2,91,4,Anonymous
yQ2KpCC42nVjdddGyGgOuw,Inca,Edinburgh,2,10,2,Italian
Yq46oIXXLKiDFYAamXQ3gA,Boston's Restaurant & Sports Bar,Casa Grande,2,22,3.5,Chicken Wings
yq4Xhw96yhGQqTEZeXHpbg,Big Daddy's Pizza,Tonto Basin,2,8,4.5,Pizza
Yq8LiVymGA7vBpGCQuDfRw,Pho So 1,Las Vegas,1,763,3.5,Vietnamese
Yq8LyP_jRxsoHhGPHr0ZUw,1001 Nights Restaurant,Mesa,2,29,3.5,Anonymous
YqcPBiZMeCjZFlJlA28zwQ,Arizona Sandwich Company,Tempe,1,99,4,Anonymous
YqcuQo15ZOofCMtabalkTw,56 North,Edinburgh,2,38,3,Anonymous
yQEE9ZuJe0lQNoQdG68l7A,Rosati's Pizza,Mesa,2,28,2,Italian
yqf2W94EzRED-mUAHSiKzw,Krispy Krunchy Chicken,Phoenix,0,9,1,Fast Food
YQfT6JebxlVmo18DqPd7jQ,Jersey Mike's Subs,Chandler,1,15,3.5,Fast Food
yqGa0QrQ-iGkvHaDAF5t4Q,Houston Avenue Bar & Grill - Centropolis,Laval,3,16,3,Burgers
yQGcRRt_afHuwt86m7V7bA,Bangkok Express,montreal,2,16,2.5,Thai
yqnMi8scUmylZQ1sSK94GA,Sonic Drive-In,Tempe,1,36,2.5,American (Traditional)
yQnn-x7aJUIfptlSB7vxEw,Le Boucan,montreal,2,68,3.5,Barbeque
yQoBnikspv_r4Te7SfzlOw,Chuck E. Cheese's,Henderson,2,31,3,Pizza
yQONzVpX-DEpGSuKMIov6A,Szechwan Palace,Phoenix,2,222,3.5,Chinese
yQPaPFVNGpAeiM-BXc3WQA,MA MA Wok,Charlotte,1,21,3,Chinese
yqPt0KX2PmJjjJ_FB48r3g,Best-Imbiss,Karlsruhe,2,19,2.5,Fast Food
YqRptNqPphwwP4Cg2sYQ2g,Martin O'Grady Irish Pub & Grill,Madison,2,32,2.5,Anonymous
yqTromUJgF6Ll7VVo4iF0A,Five Guys Burgers and Fries,Surprise,2,71,3.5,Burgers
yqUzg5GtRO0H_auG3RMbSg,Little Caesars,Tempe,1,4,4,Pizza
YQvg0JCGRFUkb6reMMf3Iw,La Bocca Urban Pizzeria + Wine Bar,Tempe,2,597,4,Mediterranean
yQVyl_b08p1Qup8M6PcmYQ,Greens and Proteins,Las Vegas,2,93,4.5,Breakfast & Brunch
yqxFksypQXQWEy2CLcmRzQ,Stacy's Pampered Pig,Phoenix,2,40,4,Barbeque
yqYrBEDbo5IizpF2XkuXig,Spirit of Thai,Edinburgh,2,14,4.5,Thai
YQz2fnfnL5eAWn1zOmKYnQ,Andreoli Italian Grocer,Scottsdale,2,233,4,Italian
yR_oVVP2cOeDpu5WrlpquA,Bennett's Meadowood Country Club,Madison,1,19,4,Burgers
YR2-XqeZDXg3EIsvvBCoTQ,Afamia Mediterranean Grille,Pittsburgh,2,21,4,Mediterranean
yrBo3c3OTKVO4H1ttBxadw,Pooley's,Madison,2,33,3,American (Traditional)
yRE7ejY68bYBYvDxp1zXMg,Pizzalicious,Las Vegas,2,65,4.5,Pizza
YRf0L_6Ntunht5ziviG5nA,Queen Creek Cafe,Queen Creek,2,49,3,American (Traditional)
YrIfgzLj0DPStJ1ESAS_Qg,Hot N Juicy Crawfish,Las Vegas,2,1395,4,Seafood
Yrjj_LCy_bPD_PINGjhdng,Subway,Phoenix,1,13,4,Fast Food
YRKCGmiUiGGpXuNAkQj3Dw,R Lafleur,Brossard,0,3,4.5,French
YRLQLyBQEEd3zoljhXPMIw,The Caffeine Drip,Edinburgh,1,24,4.5,Cafes
YrsP2kYz8U8PfhFdF9-0dg,Di Menna Restaurant,Saint-Leonard,4,5,2.5,Anonymous
YrUSzn3mh5croAXg9zKMGA,Peter Piper Pizza,Phoenix,1,7,2,Pizza
yrWYiA_CXEeCBmlV4ZiLvQ,Enoteca Mozza,montreal,2,34,3,Italian
yrxPKjTAEBa4T44vSnfB3w,Buraka Restaurant,Madison,2,29,3.5,Vegetarian
YRz1sq0yAy6IF2prw4ynTA,Ronda Sushi,montreal,2,4,4.5,Sushi Bars
YS_UqZPJ3ksPFoVK-1woWw,Restaurant La Prunelle,montreal,3,27,3,Canadian (New)
yS5MXTyFYeD0ipI9vUPIyw,Pierinos Take Away Food Shops,Edinburgh,1,4,3,Fast Food
Ys7qsX_8qR7i37uwit9LzQ,The Globe Deli,Edinburgh,2,4,5,Cafes
Ys8Kq2JgTZ8vdSBIYt0wpg,Burger King,Las Vegas,1,12,2.5,Fast Food
YsB1NWGekh-4ETJW3vyyWw,Samurai Sam's,Phoenix,1,12,3.5,Japanese
YsC2aa72THrnrebLNVG89A,El Cordobes,Las Vegas,1,11,4.5,Mexican
ysfl69w7B0EOMm9aqLxxWg,SugarJam Bake Shop,Scottsdale,2,60,5,Barbeque
YSFS4VOR4-cgvijfq6gmxw,Little Caesars,Las Vegas,1,23,2.5,Pizza
YsjOZJ6eJQfvhTRvTF5nhw,Sonic Drive-In,Peoria,1,6,2.5,American (Traditional)
YsMVV5UIXSh6w32QPkYHcQ,Spice Box,Edinburgh,2,9,4.5,Thai
YsnzNVx1I4zkUhd1RcK4qw,La Fabrique,montreal,3,50,4,French
ySOaDRUXr8ilrWAdjuKAyw,O2 Lounge,Glendale,1,25,3,American (New)
YSOaPUm5EORusVSPB6_Zag,Whataburger,Scottsdale,1,36,3.5,Burgers
ySPLtCZKvU0g5vM7w7bS4Q,Church's Chicken,Las Vegas,1,9,2.5,Chicken Wings
ySpNcdz0tSpaPNqefAbfOw,JINYA Ramen Bar,Las Vegas,2,666,4,Japanese
YSQ3G8hYhShHGZNPfeFquA,Del Frisco's Double Eagle Steak House,Charlotte,4,215,4,Steakhouses
YsqqUanJHubI8_CKJoMJmA,Brasserie Bernard,montreal,3,10,3.5,French
YsR8Ki9EAtHRum6q0hXCfg,The Cracked Egg,Phoenix,2,55,4,Breakfast & Brunch
YssP-_6iP0SLBsqUQGs6rQ,The Melting Pot,Pittsburgh,3,94,4,Anonymous
ysUJiLxFpfMCu9NdG0Dn0Q,Taco Bell,Mesa,1,5,2.5,Fast Food
yt-03NGHYNjshewJLjRwSA,King of Wings,Las Vegas,1,13,4.5,Hot Dogs
yt138foeUgSlwzWWFxAlSw,Amir,montreal,0,6,2,Middle Eastern
YT24A9v2tZkxQNdu0v365A,Mr Chow,Las Vegas,4,140,3,Chinese
YT2MnnnSclWim7HOAl3aXA,Rainbow's End Natural Foods,Las Vegas,2,83,4,Anonymous
yT3OITYWbjqKM15mGNXmyw,Lupie's Cafe,Charlotte,1,171,4,American (Traditional)
yt6qoOpq_aR9Lb9qogWW5w,My Sweet Blessings Bakery and Bistro,Scottsdale,1,15,4.5,Breakfast & Brunch
YT6sySh17lWLMEXx42qmQg,Pizzédélic,montreal,2,30,3,Pizza
yTcLdWP3cnJS69P_U9nwHQ,Grabbagreen,Phoenix,2,76,4.5,Vegetarian
ytcm2DXuJWKPTqCtr6uJ4A,Rainbow Donuts,Phoenix,1,73,4,Coffee & Tea
Ytcnnwgl-0Mok_-Pdz5wEQ,Mangiafoco,montreal,3,28,4,Italian
Ytd34MWCwHzTBGH_Qf52WQ,Mr Wok,Charlotte,1,3,3.5,Asian Fusion
yTf5mdwj7sWQMKIE8owiZg,Arriba Mexican Grill,Goodyear,2,131,2.5,Mexican
yTFdhqH9eLzaP05xXQa2rw,Firehouse Subs,Chandler,1,116,4,Fast Food
ytFj03I_--CXUoR_fsK69g,Pizza Ben,montreal,2,5,3.5,Pizza
ytG9ReJZ8sEfqwccLG5a8w,Pizza Factory,Buckeye,1,12,2,Pizza
yTilp8T2v_dZmNJQHbRoHw,Zoup!,Kitchener,3,3,3,Anonymous
Ytjlk3q1UQtjM-r6pJ06zg,KanBai,montreal,2,20,4,Chinese
yTlW8Xh1wPpvHBl3dGz9mA,Monical's Pizza,Urbana,2,25,3,Pizza
YTPD42EQMCemPmFFR3i_wg,Los Paisas,Charlotte,2,76,4.5,Anonymous
ytpmoIty7loFB8kRYRtJHw,Texas BBQ House,Phoenix,2,284,4.5,Barbeque
YTqSkgOiiI9HG3hNH7ovfg,Lombardozzi's Restaurant,Pittsburgh,2,26,3.5,Seafood
YTR7zYN7F-zP98sqFTS2-g,Ned's Krazy Sub,Mesa,1,45,3.5,Anonymous
YtTnmo-uefVHu6gKxsXnrw,Restaurant Pompom Rouge,Laval,2,9,4.5,Asian Fusion
YtuyZ94mZbkWP3nSeCGWrg,Lupita's Hot Dogs,Phoenix,1,28,5,Hot Dogs
yTz8_GylkgCkuiBjSz8mIQ,Tavern On The Tracks,Charlotte,2,103,3.5,American (Traditional)
Yu6iiKlJ0WcLmW7D4KeUuw,Phong May House,Pittsburgh,1,20,2.5,Chinese
YU6vNlllSsoQgb8d5XXOCA,Golden China,Fort Mill,1,22,4.5,Chinese
yUA11vK6l0UTtC4GJ2-V0Q,Poplar Street Tapas Cafe & Wine Bar,Charlotte,2,19,4.5,Cafes
YUcsW4G5SqZUmSqvFXdUKg,Senor Sushi,Phoenix,2,117,3.5,Sushi Bars
YUdx9Fso7w8Js8XDc4zI1Q,Papa John's Pizza,Goodyear,1,8,2,Pizza
YuEdJcnZQv8XXAoP6GgClg,Canton Dragon,Phoenix,1,32,4,Chinese
YuEJiPWOvk7rm63UinIZYA,Urban Slice,Madison,1,6,2,Pizza
yUel9_nzXD4MgxU2xZAtyQ,Pinot Brasserie Bakery,Las Vegas,3,3,4,French
y-uHaMLLWQydSyWJawLIUw,Ono Hawaiian BBQ,Phoenix,1,101,3,Barbeque
YULg9VKAVrQIxw3qBG8PoQ,Eat'n Park,Pittsburgh,1,22,3,Burgers
yumgsa9m02CACzq0dHZP7Q,Red Robin Gourmet Burgers,Charlotte,2,75,3,Burgers
YUrTL1lWBv_AwCt_i-kKfA,Harvey's,West Mifflin,1,4,3,Fast Food
yuS1qDTkido8zUFrfj8O0g,Cafe Roma,Phoenix,1,5,3,Italian
yUUnMqu_qr9O4EuDCleKeg,Gilligan's HideAway,Las Vegas,2,32,4.5,American (New)
YUV08PQk7Vk96r9Q0b3XAw,Blu Burger Grille,Scottsdale,2,101,3,Burgers
YUwmUzZvYhLjjyMsK6hgPA,Restaurant Kejaki,Saint-Laurent,2,9,3,Japanese
YUWz0bf2DgKBb4afHrt3Ig,Gilt Restaurant,Kitchener,3,16,4,Canadian (New)
YUZVBdGmagwXV-yOhR-1GQ,Miller's Seafood House,Pittsburgh,2,12,3,Seafood
yv_rPtiqHrKBPr8kFcfHYA,Arhoma,montreal,2,32,4.5,Anonymous
Yv_tRinWxlTvJ9Op3NmAUg,Thai Chili 2 Go,Queen Creek,1,116,4,Thai
yv9gVqydta-y8NHQQ3XPRw,La Fonda Mexican Restaurant & Cantina,Tempe,2,100,3,Mexican
YVaAtfAQKSOkB9HdOL2PAQ,Parthenon Souvlaki,montreal,1,4,3.5,Greek
YvaUjvTb3BPbXy7v65aYSg,The Pompadour by Galvin,Edinburgh,4,8,4.5,French
yvd3w1h4PnLV6DaVx91cWg,Domino's Pizza,Las Vegas,2,11,3.5,Pizza
yV-eB-pQVeWE7W-WPC8BUg,Prairie Diner,Sun Prairie,1,28,4,Anonymous
Yvemxh9Q1754kFtxpfBizg,Subway,Chandler,1,7,3.5,Fast Food
yVfktHMZNaSHM_Mye0vD8A,Casa Tapas,montreal,3,10,4,Anonymous
YvfkUv7Kbq_NoaAQLGXQhA,Raul & Theresa's,Goodyear,2,127,3,Mexican
YVfot0Aqw2JKp8RuAs0VPg,Soupesoup Crescent,montreal,2,5,3.5,Canadian (New)
yVhZLUJPs5-gj_sA7__5fQ,McAlister's Deli,Charlotte,1,19,3.5,Anonymous
YvjOCkWxckLzdTlr4bl7Rw,Z-Best BBQ,Pittsburgh,1,10,4.5,Barbeque
YVjVFDZ14WLybT7L7qjLbg,La Maison du Magret,montreal,3,14,4,French
YVk2L8pijsuNbaf7_Lm5iA,Paradise Valley Burger Chase Field,Phoenix,1,8,4,Burgers
yvKdAMBtLPAO3rqeVjW0GA,The Stand,Scottsdale,1,9,5,American (Traditional)
YVmP0J7WjYKvbhAknWIUaw,Shizen Japanese Restaurant,Las Vegas,2,63,3.5,Sushi Bars
YVnKKFIUhFcTPFaJg4xkKg,Mr Eat'z,Las Vegas,1,44,3.5,Pizza
yvNnNl1DqVRmVuvCBytxuw,Bruegger's Bagels,Matthews,1,24,4,Breakfast & Brunch
